player_id,last_name,first_name,tier,rank,neutral_skill_index,venue_fit_score,venue_history_normalized,form_score,penalties_applied,vts_final,win_prob,top5_prob,top10_prob,top20_prob,make_cut_prob,miss_cut_prob,best_betting_lane,anti_pattern_flags,conviction_level
P144,THOMAS,JUSTIN,2,17,71.75005854861179,64.11139017246838,42.988005915639725,69.35,0.0,73.52377248182114,1.37,6.39,11.37,20.15,81.6,18.4,Top 10,none,HIGH
P114,RAI,AARON,2,18,65.82538458028489,64.8434749386083,57.86535707656639,65.15,0.0,72.75897875561719,1.75,8.63,14.44,24.24,79.0,21.0,Top 10,none,HIGH
P049,HOJGAARD,NICOLAI,2,19,67.65980246169154,65.36721970769085,70.82706268667138,43.0,0.0,72.07961897684531,1.67,7.41,14.59,28.74,71.8,28.2,Top 10,none,HIGH
P035,GHIM,DOUG,2,20,65.92764098245789,64.05785778498444,51.521336096572576,65.6,0.0,71.2550366288705,1.31,5.89,10.84,19.87,77.5,22.5,Top 10,none,HIGH
P128,SCOTT,ADAM,2,21,64.61380114847745,66.79245659452783,67.8789588194978,43.833333333333336,0.0,70.535029440447,1.46,7.11,12.8,23.04,68.7,31.3,Top 10,none,HIGH
P011,CAULEY,BUD,2,22,62.81346873446179,63.536965839059334,46.02318458057794,73.25,0.0,69.750713279803,1.19,5.81,10.44,18.67,77.5,22.5,Top 10,none,HIGH
P083,MACINTYRE,ROBERT,2,23,69.1905498154329,61.31939927352215,63.64961149950192,41.1,0.0,69.34231489741461,1.75,6.93,12.09,21.05,68.9,31.1,Top 10,none,HIGH
P117,REITAN,KRISTOFFER,2,24,63.110941904419626,61.458851981983415,58.17633849715432,59.5,0.0,68.7136335407665,1.21,5.12,10.69,22.19,73.0,27.0,Top 10,none,HIGH
P066,KIM,TOM,2,25,55.323961945002516,60.25621920799104,74.84494264066747,62.5,0.0,67.98138958523624,1.72,7.24,13.02,23.42,72.6,27.4,Top 10,none,HIGH
P025,ENGLISH,HARRIS,2,26,65.00113600519337,60.14336488014483,61.00004979609274,48.166666666666664,0.0,67.43812794783747,1.09,4.47,8.98,17.87,68.3,31.7,Top 10,none,HIGH
P069,KNAPP,JAKE,2,27,67.04006669094605,62.13664920156832,60.51491877997557,34.9,0.0,66.53314109919383,0.91,3.97,8.21,16.75,61.5,38.5,Top 10,none,MEDIUM
P142,TAYLOR,NICK,2,28,63.990966698878225,61.33945294218776,60.21637661621115,44.833333333333336,0.0,66.5142106109451,0.98,4.26,8.6,17.19,65.0,35.0,Top 10,none,HIGH
P016,CONNERS,COREY,2,29,63.578842411332474,64.48208936981005,49.26983061151595,43.5,0.0,65.03096213835762,0.75,3.99,7.85,15.27,60.4,39.6,Top 10,none,HIGH
P098,NOREN,ALEX,3,30,66.40793620478564,59.79934796998165,54.780421384334105,37.0,0.0,64.44326652145318,0.78,3.61,8.06,17.75,59.6,40.4,Top 20,none,MEDIUM
P116,REED,PATRICK,3,31,64.43097909610754,56.8183155835726,50.0,52.833333333333336,0.0,64.40541200097698,0.68,3.41,6.96,13.99,54.3,45.7,Top 20,renaissance-debut,MEDIUM
P032,FOX,RYAN,3,32,58.797580940031,60.91866152646378,47.95126938822312,60.6,0.0,64.17461806418163,0.83,4.26,8.14,15.38,66.1,33.9,Top 20,none,HIGH
P108,PEREZ,VICTOR,3,33,54.95521916140895,58.33543015739218,59.05952573162405,64.3,0.0,64.04821824545702,1.01,4.41,8.63,16.7,67.9,32.1,Top 20,none,HIGH
P137,STRAKA,SEPP,3,34,65.67974667415969,63.970007613047656,58.785862081506664,23.3,0.0,63.7542768141518,0.68,3.34,7.68,17.4,51.0,49.0,Top 20,none,MEDIUM
P130,SMALLEY,ALEX,3,35,57.74093145090993,61.20394384220885,56.55923511009708,51.666666666666664,0.0,63.636709798772756,0.84,4.02,7.99,15.72,61.8,38.2,Top 20,none,HIGH
P143,THEEGALA,SAHITH,3,36,55.999473935115105,59.44140257028505,59.03464721797701,52.333333333333336,0.0,62.58560418154466,0.96,5.25,10.34,20.25,60.9,39.1,Top 20,none,MEDIUM
P028,FITZPATRICK,ALEX,3,37,53.653774042843416,62.958094457787205,38.4352379182324,71.9,0.0,62.532376854463266,0.72,4.36,7.93,14.25,65.8,34.2,Top 20,none,HIGH
P034,GERARD,RYAN,3,38,60.98834688961632,63.582694916141996,31.009001594592583,57.8,0.0,62.382209024930575,0.57,3.82,7.06,12.88,61.1,38.9,Top 20,none,HIGH
P041,HARMAN,BRIAN,3,39,57.520925252295285,59.430662530162884,50.240092643750295,56.1,0.0,62.37814598093872,0.76,3.84,7.54,14.59,62.1,37.9,Top 20,none,HIGH
P080,LINDELL,OLIVER,3,40,62.31768011786539,53.45844506316678,50.0,54.833333333333336,0.0,62.24017403281236,0.63,3.12,6.44,13.09,52.5,47.5,Top 20,renaissance-debut,MEDIUM
P132,SMOTHERMAN,AUSTIN,3,41,60.721860508195746,59.06290006254211,50.0,47.666666666666664,0.0,62.19557882816814,0.56,3.11,6.41,13.0,46.6,53.4,Top 20,renaissance-debut,MEDIUM
P015,COLE,ERIC,3,42,54.68563410113465,56.446273881215646,50.16545710280919,65.75,0.0,61.55133852573479,0.81,3.92,7.59,14.54,65.2,34.8,Top 20,none,HIGH
P150,WALLACE,MATT,3,43,52.442190611035976,59.097805192939155,51.19791541916113,63.6,0.0,61.175593006235374,0.77,3.91,7.58,14.51,62.3,37.7,Top 20,none,HIGH
P077,LEE,MIN WOO,3,44,59.56605329575541,62.00449636412759,49.25739135469243,40.6,0.0,61.14837395007775,0.9,4.53,8.27,14.95,53.1,46.9,Top 20,none,MEDIUM
P155,YELLAMARAJU,SUDARSHAN,3,45,61.217649124792146,54.725601984455615,50.0,50.0,0.0,61.146089659843426,0.57,2.93,6.11,12.55,47.9,52.1,Top 20,renaissance-debut,MEDIUM
P064,KIM,MICHAEL,3,46,57.22655076119118,57.21754301248879,54.24553334092286,50.833333333333336,0.0,61.024775954846206,0.73,3.49,7.07,14.12,58.8,41.2,Top 20,none,MEDIUM
P070,KOEPKA,BROOKS,3,47,56.705972713764965,55.952232035595955,50.0,56.7,0.0,60.54433541692682,0.57,3.06,6.27,12.63,48.1,51.9,Top 20,renaissance-debut,MEDIUM
P131,SMITH,JORDAN,3,48,55.980881861992735,62.45717227396425,52.03134562633679,43.3,0.0,60.48320613537188,0.61,3.37,6.82,13.57,52.2,47.8,Top 20,none,MEDIUM
P090,MEISSNER,MAC,3,49,61.48413550621271,53.59865293069914,50.0,48.0,0.0,60.40520448261073,0.54,2.78,5.87,12.16,46.4,53.6,Top 20,renaissance-debut,MEDIUM
P047,HILLIER,DANIEL,3,50,55.76397434223181,61.3364323059034,59.37050715221198,37.1,0.0,60.1317694674773,0.64,3.21,6.73,13.87,49.8,50.2,Top 20,none,MEDIUM
P005,BRENNAN,MICHAEL,3,51,59.02998185406056,57.0123914648427,50.0,45.833333333333336,0.0,60.01135029922772,0.5,2.79,5.85,12.07,42.8,57.2,Top 20,renaissance-debut,MEDIUM
P062,KEEFER,JOHNNY,3,52,54.74760767820921,56.97597601630348,50.0,57.2,0.0,59.98503994827212,0.55,3.04,6.22,12.49,46.6,53.4,Top 20,renaissance-debut,MEDIUM
P097,NEERGAARD-PETERSEN,RASMUS,3,53,58.65194303390581,60.87066697216785,41.234070703523784,47.166666666666664,0.0,59.85993332949437,0.54,3.24,6.39,12.4,53.7,46.3,Top 20,none,MEDIUM
P101,NOVAK,ANDREW,3,54,54.986205949946225,60.25328247827014,46.14757714881311,52.8,0.0,59.763073917138314,0.6,3.41,7.27,15.3,55.5,44.5,Top 20,none,HIGH
P002,AYORA,ANGEL,3,55,61.68864831055872,55.848103990349,50.0,39.1,0.0,59.59898443421446,0.47,2.58,5.53,11.64,40.5,59.5,Top 20,renaissance-debut,LOW
P105,PARRY,JOHN,3,56,56.681183282935145,59.93653520122966,58.86049762244777,35.0,0.0,59.5120253415194,0.61,3.05,6.45,13.43,48.7,51.3,Top 20,none,MEDIUM
P003,BAUCHOU,ZACH,3,57,56.50145990941895,53.4720379264464,50.0,56.5,0.0,59.35128140285521,0.55,2.86,5.94,12.11,47.1,52.9,Top 20,renaissance-debut,MEDIUM
P087,MCGREEVY,MAX,3,58,55.900316211795825,61.27207597173385,44.76681964140269,47.666666666666664,0.0,59.33675181212284,0.55,3.24,6.44,12.57,52.4,47.6,Top 20,none,MEDIUM
P112,PUTNAM,ANDREW,3,59,53.22925503988275,55.873443772512246,58.56195545868336,50.0,0.0,58.96212914005621,0.69,3.23,6.69,13.65,55.0,45.0,Top 20,none,HIGH
P026,FERGUSON,EWEN,3,60,48.55024997075428,57.57490106624121,60.091984047975984,56.7,0.0,58.785567217911634,0.73,3.46,7.62,16.55,55.8,44.2,Top 20,none,HIGH
P121,ROZNER,ANTOINE,3,61,52.14161876222441,58.94098382584282,51.0362050804554,53.333333333333336,0.0,58.76187727123637,0.62,3.32,6.64,13.08,54.2,45.8,Top 20,none,HIGH
P086,MCCARTY,MATT,3,62,52.538249655501524,57.69723683575778,69.27215558373173,36.0,0.0,58.651642718241746,0.69,3.01,6.57,14.09,48.1,51.9,Top 20,none,MEDIUM
P040,HALL,HARRY,3,63,58.34827250624052,56.30917055653111,59.04708647480053,33.35,0.0,58.618645730544,0.6,2.82,6.08,12.9,48.5,51.5,Top 20,none,MEDIUM
P078,LI,HAOTONG,3,64,56.21638145487602,61.669625269380944,55.67604787562735,29.15,0.0,58.08854993526107,0.51,2.79,5.94,12.42,42.9,57.1,Top 20,none,MEDIUM
P156,YU,KEVIN,3,65,56.65949253095905,59.62582919675789,39.231350354937504,48.5,0.0,58.088411904394064,0.49,3.03,5.98,11.61,51.4,48.6,Top 20,none,HIGH
P050,HOJGAARD,RASMUS,3,66,60.76834069100167,60.06650646802057,46.184894919283664,29.450000000000003,0.0,58.034428924105335,0.46,2.67,5.6,11.52,44.3,55.7,Top 20,none,MEDIUM
P103,OLESEN,THORBJORN,3,67,54.09688511892644,59.45063229226504,55.41482348233349,35.9,0.0,57.335551203448524,0.52,2.8,5.93,12.31,45.0,55.0,Top 20,none,MEDIUM
P022,ECHAVARRIA,NICO,3,68,48.19080322372189,55.61006106982878,58.785862081506664,55.4,0.0,57.21852913743036,0.66,3.17,6.52,13.2,53.4,46.6,Top 20,none,HIGH
P145,THORBJORNSEN,MICHAEL,3,69,58.806876976592186,54.29373490235565,50.0,35.9,0.0,56.67299941497011,0.4,2.24,4.91,10.54,34.7,65.3,Top 20,renaissance-debut,LOW
P152,WIESBERGER,BERND,3,70,43.83715943423481,56.54117220448261,53.262832051865,67.1,0.0,56.4719446616574,0.64,3.36,6.63,12.9,55.5,44.5,Top 20,none,HIGH
P060,KANEKO,KOTA,3,71,50.6511542335815,47.70648232523856,50.0,67.4,0.0,55.957241085752905,0.52,2.63,5.47,11.16,47.3,52.7,Top 20,renaissance-debut,MEDIUM
P085,MANSELL,RICHARD,3,72,46.80431346298828,56.03437656121784,64.91841569550068,45.5,0.0,55.8351207597074,0.36,2.18,4.95,10.97,46.7,53.3,Top 20,none,MEDIUM
P157,GARNETT,BRICE,3,73,50.047578302914275,48.94494320182598,50.0,65.15,0.0,55.66814121112935,0.29,1.97,4.35,9.39,45.2,54.8,Top 20,renaissance-debut,LOW
P051,HOLLICK,MICHAEL,3,74,50.047578302914275,49.16242901429987,50.0,64.2,0.0,55.56045053825533,0.29,1.95,4.32,9.34,44.5,55.5,Top 20,renaissance-debut,LOW
P089,MCKIBBIN,TOM,3,75,49.30942628991751,57.948788712994165,58.92269390656536,38.9,0.0,55.39882053972558,0.51,2.68,5.72,12.0,42.8,57.2,Top 20,none,MEDIUM
P021,DU PLESSIS,HENNIE,3,76,54.490417333349825,55.29096440901158,50.0,36.05,0.0,54.71457991059167,0.35,2.12,4.65,9.99,30.7,69.3,Top 20,renaissance-debut,LOW
P140,SVENSSON,JESPER,3,77,46.216944793897504,56.369667188781754,59.669049315976395,46.0,0.0,54.65474931507544,0.53,2.72,5.78,12.02,44.5,55.5,Top 20,none,HIGH
P023,ECKROAT,AUSTIN,3,78,51.28328471974191,58.05887412424637,45.67488538951946,40.8,0.0,54.17267500127072,0.41,2.5,5.2,10.57,41.5,58.5,Top 20,none,MEDIUM
P067,KIRK,CHRIS,3,79,55.53777078590971,61.32770602330413,26.792093531420225,39.4,0.0,53.670878356966696,0.29,2.37,4.7,9.11,39.0,61.0,Top 20,none,MEDIUM
P027,FINAU,TONY,3,80,50.047578302914275,48.96961173148158,50.0,54.7,0.0,53.493398139341984,0.24,1.68,3.85,8.54,37.5,62.5,Pass / No Edge,renaissance-debut,LOW
P052,HORSCHEL,BILLY,3,81,48.09784285811007,56.021371043882404,45.21463288704932,49.333333333333336,0.0,53.232485401418046,0.42,2.54,5.21,10.46,43.6,56.4,Top 20,none,HIGH
P165,HODGES,LEE,3,82,50.047578302914275,49.294581851740595,50.0,52.166666666666664,0.0,53.09958708100758,0.23,1.63,3.75,8.38,35.8,64.2,Pass / No Edge,renaissance-debut,LOW
P056,IM,SUNGJAE,3,83,49.600702102167894,53.89652123096237,46.35904451481291,47.5,0.0,53.037817177621754,0.48,3.32,6.77,13.56,43.8,56.2,Top 20,none,HIGH
P160,HOSSLER,BEAU,3,84,50.047578302914275,48.61795932404406,50.0,53.166666666666664,0.0,53.02572474730441,0.23,1.63,3.75,8.37,36.3,63.7,Pass / No Edge,renaissance-debut,LOW
P151,WARING,PAUL,3,85,44.884512886794695,58.01163472902153,39.0074437321142,58.7,0.0,52.93371251408692,0.4,2.7,5.32,10.26,45.2,54.8,Top 20,none,HIGH
P161,DOU,ZECHENG,3,86,50.047578302914275,49.80834173977208,50.0,48.166666666666664,0.0,52.47805162601821,0.21,1.56,3.62,8.15,33.1,66.9,Pass / No Edge,renaissance-debut,LOW
P006,BROWN,DAN,3,87,46.72202944705508,56.96448081711022,57.59169342644901,35.1,0.0,52.47160614696447,0.42,2.32,5.05,10.76,36.4,63.6,Top 20,none,MEDIUM
P107,PENGE,MARCO,3,88,57.17697189953154,37.65909088438761,90.41889218371111,31.700000000000003,3.0,52.19899970486447,0.7,2.46,6.33,15.98,33.4,66.6,Top 20,acc-neg/app-neg|bomb-and-spray|ANTI-PATTERN,LOW
P012,CHACARRA,EUGENIO,3,89,46.629069081443255,44.495545954964356,36.830573787998674,79.7,0.0,52.18997737495233,0.4,2.37,4.76,9.34,58.9,41.1,Top 20,weak-APP/no-CH,MEDIUM
P119,RODRIGUES,DANIEL,3,90,50.047578302914275,49.16242901429987,50.0,45.5,0.0,51.65034445421657,0.2,1.47,3.46,7.87,31.2,68.8,Pass / No Edge,renaissance-debut,LOW
P044,HIDALGO,ANGEL,3,91,50.047578302914275,49.16242901429987,50.0,45.5,0.0,51.65034445421657,0.2,1.47,3.46,7.87,31.2,68.8,Pass / No Edge,renaissance-debut,LOW
P024,ELVIRA,NACHO,3,92,50.047578302914275,49.16242901429987,50.0,45.5,0.0,51.65034445421657,0.2,1.47,3.46,7.87,31.2,68.8,Pass / No Edge,renaissance-debut,LOW
P163,STANGER,JIMMY,3,93,50.047578302914275,47.13734410532715,50.0,48.333333333333336,0.0,51.395908104389726,0.2,1.46,3.44,7.84,32.6,67.4,Pass / No Edge,renaissance-debut,LOW
P126,SCHMID,MATTI,3,94,49.34661043616224,44.551427726225015,57.67876822421363,47.333333333333336,0.0,51.32014986620199,0.39,1.9,4.33,9.62,45.3,54.7,Top 20,acc-neg/app-neg,MEDIUM
P018,COUVRA,MARTIN,3,95,44.50957274549367,55.742381720396416,42.41580010175793,50.833333333333336,0.0,50.84344576821406,0.36,2.34,4.79,9.6,39.6,60.4,Top 20,none,MEDIUM
P063,KIM,BAEKJUN,3,96,54.43697921548977,54.042434744809626,50.0,20.0,0.0,50.80665659078467,0.15,1.23,3.03,7.2,21.1,78.9,Miss Cut,renaissance-debut,SPECULATIVE
P158,PHILLIPS,CHANDLER,3,97,50.047578302914275,48.13088172319108,50.0,43.5,0.0,50.800765264593366,0.19,1.39,3.31,7.61,29.7,70.3,Miss Cut,renaissance-debut,LOW
P037,GREYSERMAN,MAX,3,98,45.674675994495196,44.828571105315,57.1563194376259,53.2,0.0,50.506069848625,0.39,1.94,4.36,9.54,45.5,54.5,Top 20,acc-neg/app-neg,MEDIUM
P004,BRADBURY,DAN,3,99,49.39618929782188,59.499717631885886,28.135533268360096,42.7,0.0,50.452863625705945,0.26,2.15,4.31,8.42,34.9,65.1,Pass / No Edge,none,MEDIUM
P042,HARRINGTON,PADRAIG,3,100,32.81825743037996,50.46054745750338,57.31802977633163,74.6,0.0,50.20118198338653,0.54,2.75,5.59,11.15,48.6,51.4,Top 20,none,HIGH
P147,VAN ROOYEN,ERIK,4,101,43.05939104194922,40.867006618377445,55.10384206174555,66.8,0.0,49.80565912051016,0.42,2.01,4.43,9.49,51.1,48.9,Make Cut,acc-neg/app-neg,MEDIUM
P020,DEL REY,ALEJANDRO,4,102,36.79386239971229,52.367240205441895,65.50306076620599,50.0,0.0,49.7829950372869,0.47,2.33,5.1,10.9,38.2,61.8,Pass / No Edge,none,MEDIUM
P136,STEVENS,SAM,4,103,54.16505605370844,47.41725640101113,35.7732369579997,41.7,0.0,49.447058724778714,0.25,1.64,3.6,7.68,39.1,60.9,Pass / No Edge,weak-APP/no-CH,LOW
P058,JARVIS,CASEY,4,104,43.896034332455635,51.07893883016254,50.0,46.666666666666664,0.0,49.26571692123805,0.29,1.83,4.05,8.71,26.6,73.4,Miss Cut,renaissance-debut,LOW
P159,DAHMEN,JOEL,4,105,50.047578302914275,49.29810592740568,50.0,33.6,0.0,49.21883428559283,0.16,1.24,3.01,7.08,24.0,76.0,Miss Cut,renaissance-debut,SPECULATIVE
P093,MOLINARI,FRANCESCO,4,106,41.51934765164667,56.87453298108707,45.26438991434338,45.166666666666664,0.0,49.06033119033179,0.32,2.15,4.49,9.18,33.7,66.3,Pass / No Edge,none,MEDIUM
P075,LAWRENCE,THRISTON,4,107,43.33207478107724,56.36899593627412,57.26827274903756,29.0,0.0,48.98925530812727,0.33,1.95,4.36,9.51,28.7,71.3,Miss Cut,none,LOW
P084,MANASSERO,MATTEO,4,108,37.87530131966318,52.913639746657154,62.517639128561854,45.0,0.0,48.94477170464804,0.41,2.17,5.17,12.06,34.9,65.1,Pass / No Edge,none,LOW
P162,RAMEY,CHAD,4,109,50.047578302914275,48.74105025263171,50.0,31.85,0.0,48.61995839183712,0.15,1.19,2.92,6.91,22.9,77.1,Miss Cut,renaissance-debut,SPECULATIVE
P166,VENTURA,KRIS,4,110,50.047578302914275,48.24793137921001,50.0,31.1,0.0,48.25691701337347,0.15,1.16,2.86,6.81,22.4,77.6,Miss Cut,renaissance-debut,SPECULATIVE
P017,COODY,PIERCESON,4,111,55.34255401812488,40.576857721952024,50.0,50.666666666666664,3.0,47.910748127307265,0.32,1.64,3.81,8.56,21.5,78.5,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P133,SNEDEKER,BRANDT,4,112,45.888484835402394,40.21756981724015,40.28868718493648,64.1,0.0,47.44918698448075,0.3,1.73,3.74,7.86,46.4,53.6,Make Cut,weak-APP/no-CH,LOW
P013,CHOI,SEUNGBIN,4,113,54.166774419444735,40.306930307319114,50.0,51.833333333333336,3.0,47.386208352594295,0.18,1.24,3.04,7.2,21.2,78.8,Miss Cut,acc-neg/app-neg|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P031,FORREST,GRANT,4,114,45.48255790556409,45.158407806254374,64.30889211114834,30.9,0.0,47.369606726326275,0.3,1.5,3.64,8.58,31.9,68.1,Pass / No Edge,acc-neg/app-neg,LOW
P096,NAKAJIMA,KEITA,4,115,45.95975444903812,41.51350668979385,45.090240318814146,54.9,0.0,47.11117800665274,0.29,1.63,3.64,7.87,41.7,58.3,Make Cut,weak-APP/no-CH,LOW
P008,CANTER,LAURIE,4,116,46.068208208918584,44.931021019292864,40.21405164399537,52.166666666666664,0.0,47.0097069225358,0.25,1.62,3.56,7.59,38.9,61.1,Pass / No Edge,weak-APP/no-CH,LOW
P110,PREMLALL,YURAV,4,117,33.10643456377661,45.58465314860289,50.0,75.05,0.0,46.88671970611469,0.34,2.0,4.24,8.74,33.2,66.8,Pass / No Edge,renaissance-debut,LOW
P135,STERNE,RICHARD,4,118,44.88141420794096,54.38812978624189,36.25836797411688,38.0,0.0,46.51353812910575,0.24,1.77,3.75,7.75,28.8,71.2,Miss Cut,none,LOW
P082,LUITEN,JOOST,4,119,48.96857161600749,41.805501530615274,50.53863480751471,36.7,0.0,46.24466015337748,0.25,1.4,3.31,7.56,33.9,66.1,Pass / No Edge,weak-APP/no-CH,LOW
P055,HUBBARD,MARK,4,120,43.82786339767363,55.80027724917998,20.933203567543593,50.833333333333336,0.0,45.995604855205315,0.21,1.86,3.69,7.12,31.4,68.6,Pass / No Edge,none,LOW
P139,SULLIVAN,ANDY,4,121,38.31841239574621,51.39098733964958,60.57711506409316,31.549999999999997,0.0,45.336977596444946,0.3,1.69,3.89,8.71,25.7,74.3,Miss Cut,none,LOW
P072,LACROIX,FREDERIC,4,122,42.69064825835565,56.22400539462486,21.505409381425384,43.5,0.0,44.12497561758893,0.18,1.65,3.36,6.63,26.1,73.9,Miss Cut,none,LOW
P010,CASTILLO,RICKY,4,123,53.56701103493904,36.607993363993934,50.0,42.9,3.0,43.63698614579246,0.24,1.29,3.12,7.3,16.1,83.9,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P109,POTGIETER,ALDRICH,4,124,51.407231873891,36.63333314615718,31.36974004247459,66.95,3.0,43.57655901313723,0.23,1.46,3.22,6.84,31.2,68.8,Pass / No Edge,weak-APP/no-CH|acc-neg/app-neg|ANTI-PATTERN,LOW
P099,NORGAARD,NIKLAS,4,125,40.090856700078305,37.51443596899217,60.390526211740394,60.7,3.0,42.3964160957511,0.3,1.48,3.8,9.47,26.0,74.0,Miss Cut,acc-neg/app-neg|weak-ARG|ANTI-PATTERN,LOW
P106,PAVON,MATTHIEU,4,126,39.920429363123304,38.46669155763651,49.531055004809815,49.166666666666664,0.0,42.19928689280975,0.23,1.3,3.04,6.87,32.1,67.9,Pass / No Edge,weak-APP/no-CH,LOW
P111,PUIG,DAVID,4,127,62.2619038984983,17.09266920950835,50.0,50.333333333333336,3.0,41.87828859339236,0.18,0.81,2.2,5.71,22.7,77.3,Miss Cut,weak-APP/no-CH|acc-neg/app-neg|bomb-and-spray|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P129,SIEM,MARCEL,4,128,29.989163636926783,48.06660929558498,64.24669582703075,37.0,0.0,41.20930540040264,0.27,1.5,3.52,8.0,22.2,77.8,Miss Cut,none,LOW
P038,GUERRIER,JULIEN,4,129,42.28782000737108,40.57207504783512,38.27352757952667,44.0,0.0,40.965536474332396,0.17,1.18,2.72,6.04,27.9,72.1,Miss Cut,weak-APP/no-CH,LOW
P046,HILL,CALUM,4,130,36.065672869086335,36.07971764048483,50.97400879633781,56.4,0.0,40.865875613797414,0.23,1.29,3.01,6.79,33.0,67.0,Pass / No Edge,weak-APP/no-CH,MEDIUM
P115,RAVETTO,DAVID,4,131,31.90104848967663,39.100353924844384,55.73824415974494,54.1,0.0,40.32219165569424,0.23,1.3,3.05,6.93,29.6,70.4,Miss Cut,weak-APP/no-CH,LOW
P141,SYME,CONNOR,4,132,32.43402125251775,52.25019054942296,55.62629084833328,26.3,0.0,40.28225016013468,0.2,1.35,3.16,7.16,17.4,82.6,Miss Cut,none,LOW
P122,SADDIER,ADRIEN,4,133,46.63216776029698,41.49748053617405,20.000259305779792,42.0,0.0,39.53583233099057,0.12,1.05,2.35,5.05,25.3,74.7,Miss Cut,weak-APP/no-CH,SPECULATIVE
P039,GUMBERG,JORDAN,4,134,28.095870857299303,39.65581537491272,63.61229372903137,37.9,0.0,36.691821694533786,0.18,1.04,2.61,6.3,19.6,80.4,Miss Cut,weak-APP/no-CH,SPECULATIVE
P146,VAN DRIEL,DARIUS,4,135,32.95150062109023,37.007724232290855,47.71492350857629,45.166666666666664,0.0,36.48721236649759,0.16,1.01,2.44,5.65,22.6,77.4,Miss Cut,weak-APP/no-CH,LOW
P123,SCHAPER,JAYDEN,4,136,46.192155363067684,35.37825877000578,50.0,30.2,3.0,36.35504064917841,0.15,0.9,2.3,5.67,8.4,91.6,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
