time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,good shot (over +0.5 sg) rate,"Clanton, Luke",46,0.043,227,0.088,303,0.05,140,0.043,95,0.021,109,0.037
l12_months,good shot (over +0.5 sg) rate,"Reed, Patrick",34,0.088,91,0.088,117,0.077,59,0.085,39,0.077,51,0.039
l12_months,good shot (over +0.5 sg) rate,"Perez, Victor",61,0.082,228,0.088,329,0.064,168,0.071,117,0.085,96,0.031
l12_months,good shot (over +0.5 sg) rate,"Dunlap, Nick",57,0.053,171,0.088,245,0.057,121,0.05,99,0.081,100,0.04
l12_months,good shot (over +0.5 sg) rate,"Reitan, Kristoffer",64,0.047,251,0.088,309,0.055,168,0.048,112,0.107,109,0.037
l12_months,good shot (over +0.5 sg) rate,"Van Rooyen, Erik",64,0.047,194,0.088,297,0.044,126,0.04,110,0.036,115,0.07
l12_months,good shot (over +0.5 sg) rate,"Horschel, Billy",81,0.074,263,0.087,399,0.055,177,0.056,124,0.113,140,0.036
l12_months,good shot (over +0.5 sg) rate,"Sigg, Greyson",13,0.077,92,0.087,92,0.076,29,0.034,26,0.115,27,0
l12_months,good shot (over +0.5 sg) rate,"Hoffman, Charley",30,0.1,92,0.087,146,0.048,74,0.041,48,0.083,52,0.019
l12_months,good shot (over +0.5 sg) rate,"Koivun, Jackson",20,0.05,104,0.087,122,0.098,60,0.067,33,0.061,30,0.067
l12_months,good shot (over +0.5 sg) rate,"Goodwin, Noah",20,0.15,104,0.087,97,0.052,43,0.047,20,0.05,34,0
l12_months,good shot (over +0.5 sg) rate,"McIlroy, Rory",53,0.038,197,0.086,232,0.047,135,0.067,125,0.056,93,0.086
l12_months,good shot (over +0.5 sg) rate,"Fowler, Rickie",75,0.053,292,0.086,404,0.057,198,0.056,116,0.078,142,0.07
l12_months,good shot (over +0.5 sg) rate,"Shipley, Neal",56,0.107,164,0.085,254,0.059,109,0.092,75,0.053,50,0.08
l12_months,good shot (over +0.5 sg) rate,"Redman, Doc",13,0.308,47,0.085,63,0.063,null,null,19,0.053,null,null
l12_months,good shot (over +0.5 sg) rate,"Matsuyama, Hideki",91,0.121,329,0.085,497,0.064,262,0.073,152,0.092,192,0.042
l12_months,good shot (over +0.5 sg) rate,"Wise, Aaron",19,0.053,106,0.085,125,0.056,83,0,48,0.042,46,0.043
l12_months,good shot (over +0.5 sg) rate,"Gooch, Talor",42,0.095,189,0.085,250,0.064,128,0.07,74,0.081,83,0.072
l12_months,good shot (over +0.5 sg) rate,"McDowell, Graeme",52,0.038,213,0.085,234,0.06,127,0.039,102,0.078,82,0.037
l12_months,good shot (over +0.5 sg) rate,"Moore, Taylor",76,0.079,213,0.085,286,0.028,139,0.036,137,0.044,117,0.017
l12_months,good shot (over +0.5 sg) rate,"Thornberry, Braden",20,0.1,60,0.083,73,0.027,29,0.034,40,0.025,26,0.038
l12_months,good shot (over +0.5 sg) rate,"Hatton, Tyrrell",71,0.099,240,0.083,267,0.082,166,0.084,124,0.097,115,0.035
l12_months,good shot (over +0.5 sg) rate,"Collet, Tyler",17,0,48,0.083,null,null,32,0.094,12,0,25,0.04
l12_months,good shot (over +0.5 sg) rate,"Schmid, Matti",74,0.081,228,0.083,342,0.05,150,0.087,145,0.048,131,0.015
l12_months,good shot (over +0.5 sg) rate,"Valimaki, Sami",30,0.067,180,0.083,287,0.042,114,0.026,72,0.139,99,0.051
l12_months,good shot (over +0.5 sg) rate,"Canter, Laurie",61,0.098,218,0.083,250,0.048,140,0.107,89,0.079,79,0.025
l12_months,good shot (over +0.5 sg) rate,"Rodgers, Patrick",96,0.052,315,0.083,445,0.054,222,0.068,173,0.098,200,0.07
l12_months,good shot (over +0.5 sg) rate,"Kim, Michael",109,0.092,318,0.082,442,0.057,238,0.034,163,0.098,164,0.073
l12_months,good shot (over +0.5 sg) rate,"Silverman, Ben",45,0.022,196,0.082,203,0.034,107,0.028,53,0.132,68,0.029
l12_months,good shot (over +0.5 sg) rate,"Meissner, Mac",86,0.07,322,0.081,428,0.047,191,0.073,123,0.041,155,0.045
l12_months,good shot (over +0.5 sg) rate,"Cone, Trevor",24,0,62,0.081,74,0.041,39,0.026,31,0.065,25,0.16
l12_months,good shot (over +0.5 sg) rate,"Davis, Cam",39,0.077,137,0.08,241,0.058,96,0.052,73,0.068,105,0.019
l12_months,good shot (over +0.5 sg) rate,"Knapp, Jake",49,0.143,200,0.08,282,0.067,136,0.118,115,0.113,108,0.046
l12_months,good shot (over +0.5 sg) rate,"Wolff, Matthew",55,0.091,163,0.08,211,0.047,108,0.056,108,0.056,94,0.064
l12_months,good shot (over +0.5 sg) rate,"Asaji, Yosuke",36,0.083,163,0.08,200,0.035,94,0.085,99,0.051,65,0.062
l12_months,good shot (over +0.5 sg) rate,"Svensson, Jesper",79,0.139,176,0.08,229,0.052,123,0.049,97,0.093,80,0.037
l12_months,good shot (over +0.5 sg) rate,"Smalley, Alex",88,0.159,315,0.079,422,0.059,186,0.065,126,0.095,139,0.072
l12_months,good shot (over +0.5 sg) rate,"Herbert, Lucas",58,0.138,190,0.079,222,0.05,137,0.102,144,0.083,83,0.072
l12_months,good shot (over +0.5 sg) rate,"Jarvis, Casey",26,0.115,76,0.079,129,0.054,61,0.066,32,0.031,43,0.07
l12_months,good shot (over +0.5 sg) rate,"Leishman, Marc",54,0.056,179,0.078,233,0.03,124,0.016,75,0.013,71,0.127
l12_months,good shot (over +0.5 sg) rate,"Ewart, A.J.",80,0.037,205,0.078,316,0.06,156,0.058,122,0.041,103,0.087
l12_months,good shot (over +0.5 sg) rate,"Kitayama, Kurt",104,0.048,347,0.078,479,0.056,222,0.059,132,0.03,178,0.056
l12_months,good shot (over +0.5 sg) rate,"Fox, Ryan",70,0.086,283,0.078,341,0.047,183,0.082,128,0.109,154,0.052
l12_months,good shot (over +0.5 sg) rate,"Young, Cameron",92,0.087,361,0.078,409,0.066,241,0.054,147,0.082,129,0.031
l12_months,good shot (over +0.5 sg) rate,"Pieters, Thomas",70,0.057,181,0.077,200,0.085,114,0.061,97,0.072,70,0.114
l12_months,good shot (over +0.5 sg) rate,"Dumont De Chassart, Adrien",64,0.047,181,0.077,263,0.065,120,0.092,112,0.071,118,0.059
l12_months,good shot (over +0.5 sg) rate,"Skinns, David",43,0.047,195,0.077,231,0.065,102,0.01,68,0.074,64,0.063
l12_months,good shot (over +0.5 sg) rate,"Reavie, Chez",12,0.083,39,0.077,51,0.118,null,null,15,0.067,null,null
l12_months,good shot (over +0.5 sg) rate,"Griffin, Lanto",52,0.077,182,0.077,263,0.038,128,0.031,86,0.093,86,0.023
l12_months,good shot (over +0.5 sg) rate,"Clark, Wyndham",82,0.122,261,0.077,346,0.072,175,0.086,136,0.14,146,0.068
l12_months,good shot (over +0.5 sg) rate,"Kizzire, Patton",61,0.033,197,0.076,270,0.033,123,0.049,105,0.038,113,0.044
l12_months,good shot (over +0.5 sg) rate,"Theegala, Sahith",97,0.103,342,0.076,453,0.064,209,0.072,170,0.047,198,0.04
l12_months,good shot (over +0.5 sg) rate,"Mullinax, Trey",26,0.115,79,0.076,106,0.085,50,0.02,55,0.091,33,0.03
l12_months,good shot (over +0.5 sg) rate,"Dou, Zecheng",56,0.071,173,0.075,251,0.036,119,0.067,115,0.043,106,0.028
l12_months,good shot (over +0.5 sg) rate,"Lee, Min Woo",62,0.081,253,0.075,360,0.061,175,0.063,117,0.051,121,0.025
l12_months,good shot (over +0.5 sg) rate,"Bhatia, Akshay",86,0.081,267,0.075,405,0.057,214,0.065,148,0.101,154,0.071
l12_months,good shot (over +0.5 sg) rate,"Scott, Adam",66,0.106,227,0.075,334,0.075,172,0.052,87,0.103,132,0.068
l12_months,good shot (over +0.5 sg) rate,"Glover, Lucas",94,0.181,282,0.074,389,0.054,194,0.067,85,0.082,112,0.071
l12_months,good shot (over +0.5 sg) rate,"Bland, Richard",64,0.078,202,0.074,218,0.037,111,0.09,77,0.065,87,0.023
l12_months,good shot (over +0.5 sg) rate,"Kim, Anthony",51,0.039,189,0.074,223,0.076,119,0.05,110,0.109,77,0.052
l12_months,good shot (over +0.5 sg) rate,"Hubbard, Mark",66,0.015,270,0.074,400,0.065,165,0.055,128,0.07,115,0.017
l12_months,good shot (over +0.5 sg) rate,"Gotterup, Chris",134,0.097,338,0.074,405,0.064,240,0.042,180,0.094,196,0.066
l12_months,good shot (over +0.5 sg) rate,"Hoge, Tom",124,0.113,325,0.074,477,0.061,232,0.078,160,0.05,177,0.045
l12_months,good shot (over +0.5 sg) rate,"Kim, S.H.",29,0,95,0.074,162,0.037,55,0.018,40,0.05,64,0.031
l12_months,good shot (over +0.5 sg) rate,"Conners, Corey",75,0.08,353,0.074,508,0.073,257,0.058,120,0.083,142,0.021
l12_months,good shot (over +0.5 sg) rate,"Phillips, Chandler",79,0.139,258,0.074,342,0.053,159,0.05,129,0.062,112,0.036
l12_months,good shot (over +0.5 sg) rate,"Garcia, Sergio",69,0.058,204,0.074,237,0.072,143,0.028,97,0.155,67,0.09
l12_months,good shot (over +0.5 sg) rate,"Bezuidenhout, Christiaan",80,0.15,286,0.073,404,0.052,197,0.03,113,0.053,125,0.056
l12_months,good shot (over +0.5 sg) rate,"Spieth, Jordan",107,0.093,273,0.073,441,0.054,214,0.07,170,0.082,144,0.056
l12_months,good shot (over +0.5 sg) rate,"Stenson, Henrik",14,0,41,0.073,null,null,29,0.069,null,null,null,null
l12_months,good shot (over +0.5 sg) rate,"NeSmith, Matt",null,null,41,0.073,50,0,null,null,20,0.05,null,null
l12_months,good shot (over +0.5 sg) rate,"DeChambeau, Bryson",73,0.11,205,0.073,236,0.072,149,0.094,112,0.027,85,0.094
l12_months,good shot (over +0.5 sg) rate,"Harman, Brian",109,0.128,315,0.073,498,0.054,272,0.055,154,0.071,138,0.029
l12_months,good shot (over +0.5 sg) rate,"Berger, Daniel",80,0.063,233,0.073,391,0.064,207,0.048,96,0.063,135,0.067
l12_months,good shot (over +0.5 sg) rate,"Tringale, Cameron",63,0.127,179,0.073,220,0.045,125,0.064,83,0.06,88,0.057
l12_months,good shot (over +0.5 sg) rate,"Taylor, Nick",96,0.094,331,0.073,476,0.067,247,0.049,140,0.086,159,0.063
l12_months,good shot (over +0.5 sg) rate,"Pak, John",16,0,69,0.072,62,0.065,31,0.032,23,0.174,null,null
l12_months,good shot (over +0.5 sg) rate,"Kim, Tom",79,0.101,276,0.072,461,0.059,186,0.043,124,0.065,136,0.044
l12_months,good shot (over +0.5 sg) rate,"McGreevy, Max",69,0.101,318,0.072,456,0.05,207,0.048,109,0.018,127,0.047
l12_months,good shot (over +0.5 sg) rate,"Higgo, Garrick",86,0.047,263,0.072,308,0.042,148,0.074,123,0.057,108,0.028
l12_months,good shot (over +0.5 sg) rate,"Munoz, Sebastian",68,0.132,208,0.072,223,0.072,131,0.061,76,0.039,58,0.052
l12_months,good shot (over +0.5 sg) rate,"Dahmen, Joel",83,0.096,250,0.072,375,0.069,178,0.039,100,0.06,71,0.085
l12_months,good shot (over +0.5 sg) rate,"Riley, Davis",77,0.104,238,0.071,303,0.05,133,0.075,137,0.073,156,0.058
l12_months,good shot (over +0.5 sg) rate,"Chatfield, Davis",55,0.109,168,0.071,245,0.049,129,0.031,48,0.042,59,0.051
l12_months,good shot (over +0.5 sg) rate,"Albertson, Anders",null,null,42,0.071,57,0.035,null,null,29,0,null,null
l12_months,good shot (over +0.5 sg) rate,"Pavon, Matthieu",46,0.022,224,0.071,291,0.062,136,0.066,98,0.071,112,0.018
l12_months,good shot (over +0.5 sg) rate,"Ancer, Abraham",47,0.106,239,0.071,217,0.06,120,0.025,63,0.079,66,0.091
l12_months,good shot (over +0.5 sg) rate,"Vilips, Karl",72,0.069,225,0.071,320,0.069,124,0.089,144,0.09,141,0.05
l12_months,good shot (over +0.5 sg) rate,"Scheffler, Scottie",112,0.089,324,0.071,454,0.048,235,0.055,118,0.051,135,0.081
l12_months,good shot (over +0.5 sg) rate,"Li, Haotong",81,0.049,199,0.07,251,0.076,133,0.038,100,0.07,98,0.051
l12_months,good shot (over +0.5 sg) rate,"Mouw, William",54,0.074,242,0.07,352,0.054,170,0.076,109,0.064,111,0.045
l12_months,good shot (over +0.5 sg) rate,"Brown, Blades",29,0.069,114,0.07,133,0.06,67,0.045,32,0.031,42,0.048
l12_months,good shot (over +0.5 sg) rate,"Dufner, Jason",17,0.176,57,0.07,60,0.067,null,null,24,0.083,20,0.05
l12_months,good shot (over +0.5 sg) rate,"Keefer, Johnny",101,0.129,287,0.07,374,0.056,163,0.037,150,0.047,119,0.084
l12_months,good shot (over +0.5 sg) rate,"Byrd, Jonathan",32,0.094,101,0.069,111,0.018,72,0.069,27,0.111,37,0
l12_months,good shot (over +0.5 sg) rate,"Waring, Paul",23,0.087,58,0.069,85,0,39,0.026,28,0.071,37,0.054
l12_months,good shot (over +0.5 sg) rate,"Neergaard-Petersen, Rasmus",57,0.07,160,0.069,298,0.054,132,0.091,81,0.074,82,0.037
l12_months,good shot (over +0.5 sg) rate,"Brennan, Michael",97,0.134,263,0.068,379,0.05,178,0.107,146,0.082,100,0.07
l12_months,good shot (over +0.5 sg) rate,"An, Byeong Hun",80,0.05,190,0.068,217,0.023,120,0.067,159,0.094,91,0.055
l12_months,good shot (over +0.5 sg) rate,"Gerard, Ryan",75,0.147,337,0.068,485,0.047,217,0.065,117,0.077,152,0.059
l12_months,good shot (over +0.5 sg) rate,"Wallace, Matt",69,0.13,176,0.068,335,0.066,134,0.03,103,0.058,113,0.044
l12_months,good shot (over +0.5 sg) rate,"Ortiz, Carlos",69,0.087,191,0.068,230,0.091,127,0.071,109,0.055,85,0.071
l12_months,good shot (over +0.5 sg) rate,"Schwartzel, Charl",57,0.053,206,0.068,245,0.045,137,0.066,92,0.043,86,0.093
l12_months,good shot (over +0.5 sg) rate,"MacIntyre, Robert",85,0.094,324,0.068,453,0.057,220,0.045,156,0.064,151,0.04
l12_months,good shot (over +0.5 sg) rate,"Fitzpatrick, Matt",75,0.107,295,0.068,457,0.059,227,0.07,83,0.072,125,0.08
l12_months,good shot (over +0.5 sg) rate,"Oosthuizen, Louis",50,0.1,192,0.068,196,0.077,110,0.064,65,0.031,62,0.016
l12_months,good shot (over +0.5 sg) rate,"Mitchell, Keith",131,0.107,281,0.068,378,0.066,217,0.051,211,0.081,142,0.063
l12_months,good shot (over +0.5 sg) rate,"Streelman, Kevin",56,0.071,193,0.067,232,0.052,95,0.042,63,0.095,84,0.036
l12_months,good shot (over +0.5 sg) rate,"Thorbjornsen, Michael",106,0.132,312,0.067,434,0.051,201,0.06,142,0.028,111,0.054
l12_months,good shot (over +0.5 sg) rate,"McCarthy, Denny",87,0.115,312,0.067,478,0.042,234,0.051,130,0.046,172,0.052
l12_months,good shot (over +0.5 sg) rate,"Uihlein, Peter",65,0.138,179,0.067,206,0.044,116,0.052,176,0.074,134,0.06
l12_months,good shot (over +0.5 sg) rate,"Horsfield, Sam",39,0.077,194,0.067,218,0.041,118,0.042,103,0.019,94,0.053
l12_months,good shot (over +0.5 sg) rate,"Norgaard, Niklas",31,0.097,60,0.067,88,0.068,45,0,40,0.075,24,0.083
l12_months,good shot (over +0.5 sg) rate,"McNealy, Maverick",111,0.117,315,0.067,429,0.044,248,0.052,163,0.043,161,0.056
l12_months,good shot (over +0.5 sg) rate,"Thompson, Davis",94,0.096,285,0.067,353,0.059,167,0.054,136,0.074,95,0.137
l12_months,good shot (over +0.5 sg) rate,"Lee, Danny",47,0.064,165,0.067,219,0.032,127,0.031,98,0.061,80,0.025
l12_months,good shot (over +0.5 sg) rate,"Lebioda, Hank",45,0.133,180,0.067,255,0.063,119,0.05,84,0.06,101,0.01
l12_months,good shot (over +0.5 sg) rate,"Hirata, Kensei",36,0.028,180,0.067,278,0.032,118,0.025,56,0.018,75,0.027
l12_months,good shot (over +0.5 sg) rate,"Coody, Pierceson",93,0.097,317,0.066,429,0.044,217,0.041,167,0.096,151,0.026
l12_months,good shot (over +0.5 sg) rate,"Salinda, Isaiah",34,0.176,106,0.066,137,0.058,67,0.03,53,0.038,42,0.071
l12_months,good shot (over +0.5 sg) rate,"Novak, Andrew",129,0.101,258,0.066,480,0.05,243,0.058,151,0.053,186,0.07
l12_months,good shot (over +0.5 sg) rate,"Cantlay, Patrick",81,0.099,243,0.066,373,0.075,200,0.08,132,0.053,119,0.059
l12_months,good shot (over +0.5 sg) rate,"Spaun, J.J.",97,0.072,335,0.066,467,0.088,218,0.087,118,0.102,123,0.089
l12_months,good shot (over +0.5 sg) rate,"Olesen, Thorbjorn",61,0.098,199,0.065,269,0.056,102,0.059,95,0.095,106,0.038
l12_months,good shot (over +0.5 sg) rate,"Woodland, Gary",103,0.107,245,0.065,371,0.067,187,0.053,134,0.06,122,0.041
l12_months,good shot (over +0.5 sg) rate,"McCarty, Matt",109,0.101,276,0.065,435,0.057,204,0.064,130,0.092,146,0.082
l12_months,good shot (over +0.5 sg) rate,"Schenk, Adam",96,0.042,230,0.065,316,0.044,148,0.027,152,0.059,120,0.058
l12_months,good shot (over +0.5 sg) rate,"Velo, Kevin",18,0.222,46,0.065,68,0.074,28,0.107,37,0.027,null,null
l12_months,good shot (over +0.5 sg) rate,"Varner III, Harold",53,0.057,169,0.065,210,0.105,129,0.093,109,0.11,79,0.063
l12_months,good shot (over +0.5 sg) rate,"Day, Jason",69,0.116,216,0.065,337,0.039,171,0.035,106,0.094,113,0.044
l12_months,good shot (over +0.5 sg) rate,"Power, Seamus",61,0.082,282,0.064,402,0.052,155,0.045,116,0.043,116,0.043
l12_months,good shot (over +0.5 sg) rate,"Song, Younghan",33,0.121,157,0.064,233,0.06,111,0.018,64,0.047,50,0.12
l12_months,good shot (over +0.5 sg) rate,"Ghim, Doug",89,0.112,253,0.063,341,0.032,144,0.049,113,0.027,84,0.048
l12_months,good shot (over +0.5 sg) rate,"Kuchar, Matt",80,0.075,190,0.063,283,0.057,112,0.018,86,0.047,78,0.077
l12_months,good shot (over +0.5 sg) rate,"Finau, Tony",86,0.07,285,0.063,363,0.061,173,0.069,135,0.081,162,0.043
l12_months,good shot (over +0.5 sg) rate,"List, Luke",40,0.05,111,0.063,148,0.047,86,0.058,60,0.1,47,0.021
l12_months,good shot (over +0.5 sg) rate,"Stanger, Jimmy",50,0,143,0.063,206,0.063,91,0.044,83,0.084,69,0.014
l12_months,good shot (over +0.5 sg) rate,"Bradley, Keegan",89,0.079,302,0.063,447,0.051,237,0.055,153,0.065,126,0.04
l12_months,good shot (over +0.5 sg) rate,"Masaveu, Luis",56,0.089,175,0.063,177,0.073,99,0.071,77,0.065,74,0.095
l12_months,good shot (over +0.5 sg) rate,"Wu, Dylan",44,0.068,191,0.063,261,0.061,113,0.053,84,0.083,83,0.048
l12_months,good shot (over +0.5 sg) rate,"Watson, Bubba",57,0.175,192,0.063,237,0.08,131,0.046,103,0.049,63,0.032
l12_months,good shot (over +0.5 sg) rate,"Ballester, Jose Luis",58,0.052,192,0.063,203,0.074,133,0.12,122,0.082,83,0.036
l12_months,good shot (over +0.5 sg) rate,"Nakajima, Keita",29,0.069,160,0.063,206,0.044,91,0.088,65,0.046,73,0.082
l12_months,good shot (over +0.5 sg) rate,"Tabuena, Miguel",28,0.071,160,0.063,216,0.042,99,0.051,77,0.104,83,0.048
l12_months,good shot (over +0.5 sg) rate,"Walker, Danny",87,0.08,193,0.062,305,0.043,141,0.05,157,0.115,137,0.044
l12_months,good shot (over +0.5 sg) rate,"Detry, Thomas",52,0.058,242,0.062,286,0.056,155,0.045,104,0.058,91,0.044
l12_months,good shot (over +0.5 sg) rate,"Eckroat, Austin",74,0.068,228,0.061,328,0.085,150,0.06,120,0.092,117,0.017
l12_months,good shot (over +0.5 sg) rate,"Westwood, Lee",47,0.043,163,0.061,190,0.074,104,0.067,60,0.067,68,0.015
l12_months,good shot (over +0.5 sg) rate,"Lawrence, Thriston",15,0.067,49,0.061,67,0.03,29,0.103,23,0.043,null,null
