player_id,Player,final_vts,tier,VenueFit,FormScore,w_venue,w_form,sample_bin,comp_adjustment_vts,debut_flag,debut_penalty_vts,AP1,AP2,AP3,AP4,AP1_penalty,AP2_penalty,AP3_penalty,AP4_penalty,anti_pattern_penalties_vts_total
24502,Adam Scott,,T5,61.71963886410206,,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
52215,Robert MacIntyre,68.94206006567208,T2,61.36283319773738,80.31090036757412,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51287,Ryo Hisatsune,65.02332546497084,T2,64.03863727254002,66.5003577536171,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
37455,Si Woo Kim,61.38879393644668,T3,65.21164907506191,55.65451122852383,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
59018,Ryan Gerard,56.07206466895297,T3,62.46100167906382,46.48865915378669,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
33204,Shane Lowry,52.7024495311439,T3,59.13438065133794,43.05455285085284,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
46442,Maverick McNealy,57.79073474283766,T3,59.60194129731519,55.07392491112134,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
59440,Ricky Castillo,46.402562548500455,T4,53.312200620472815,36.038105440541926,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
56630,Akshay Bhatia,62.26292969562385,T3,68.58186901992947,52.78452070916544,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47504,Sam Burns,60.066348095383105,T3,55.61230298495691,66.74741576102241,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
46340,Alex Smalley,56.623663945787584,T3,58.0013319681136,54.55716191229856,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
55893,Sam Stevens,50.84014421966825,T3,57.93332132292602,60.2003785647816,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
52955,Ludvig Åberg,,T5,65.83827137098035,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
50497,Adrien Dumont de Chassart,56.280144837454785,T3,54.28155561544569,59.27802867046843,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
36689,Brooks Koepka,62.07292616237574,T3,60.10380554864404,64.47962913471447,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
30911,Tommy Fleetwood,66.85322314504867,T2,61.63672004259247,74.67797779873298,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
46464,Jordan Smith,45.81733001198845,T4,56.12958967365094,50.34894051949472,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
34046,Jordan Spieth,55.76720477490639,T3,55.9614020399526,55.47590887733707,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
57975,Harry Hall,48.42734205364842,T4,54.77625120511832,38.90397832644357,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
28723,John Parry,50.77522217869504,T3,53.341951431023226,46.92512830020275,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
22405,Justin Rose,68.87117634043324,T2,59.747230234386656,80.02266602560127,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
36326,David Lipsky,62.71390606645991,T3,60.20210141272027,65.78388953214169,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
39546,Keith Mitchell,46.87755791455311,T4,57.87330292167042,50.38394040387714,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
34256,Andrew Putnam,54.50947417213026,T3,53.87479218005815,55.46149716023842,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
35450,Patrick Cantlay,58.31333023944248,T3,55.531773643550295,62.48566513328075,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
34099,Harris English,51.51819956107549,T3,57.16063070122392,43.05455285085284,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
31323,Gary Woodland,54.897247880019336,T3,56.46426154867368,52.54672737703782,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
32102,Rickie Fowler,48.64531772444905,T4,56.81953844014217,36.38398665090937,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
59836,Pierceson Coody,40.45903838613732,T4,58.05730305602926,34.061641381299424,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
28089,Jason Day,56.11434234907589,T3,53.88443422008272,59.45920454256566,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
59143,Mac Meissner,,T5,52.24245765147965,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
39335,Kevin Roy,,T5,51.084089011910095,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
29936,Ryan Fox,43.35415879992858,T4,54.95272937129836,29.17812810158772,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54591,Ben Griffin,44.80020396300973,T4,51.26130681322992,35.108549687679435,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
50095,Austin Smotherman,49.33709300983731,T5,60.561552349295965,52.500404000649326,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
46717,Viktor Hovland,55.41211142783048,T3,55.36580529749072,55.48157062334011,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
25493,Nick Taylor,48.735618219055304,T4,54.08769584475727,40.70750178050236,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47983,Chad Ramey,,T5,50.27672337700086,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
45522,Christiaan Bezuidenhout,,T5,52.4263827620406,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
55182,Tom Kim,,T5,49.9314532995712,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
48117,Kurt Kitayama,44.24634264307991,T4,56.38516744477191,36.038105440541926,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
51950,Max McGreevy,,T5,53.37302701349914,,0.6,0.4,20to39,0.0,False,0.0,True,False,True,False,-8.0,0.0,-4.0,0.0,-12.0
50286,A.J. Ewart,48.214179343285764,T4,50.44197355746943,44.872488022010266,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
48153,Matthieu Pavon,,T5,46.74325560292805,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54628,Lee Hodges,,T5,50.96035872046074,,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
50188,S.H. Kim,,T5,47.982161670879314,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
36799,Stephan Jaeger,51.357631466343314,T3,52.60656078152144,49.48423749357613,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
65256,David Ford,,T5,51.650325399741085,,0.6,0.4,20to39,0.0,False,0.0,True,False,True,False,-8.0,0.0,-4.0,0.0,-12.0
33968,Thorbjørn Olesen,,T5,51.98023064075136,,0.55,0.45,lt20,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
57362,Austin Eckroat,,T5,53.494373921530254,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47591,Eric Cole,,T5,50.444931166706326,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
48001,Zach Bauchou,,T5,50.277974462004266,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
48887,Matt Wallace,52.68636526762769,T3,52.34664536223032,53.10157848533559,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
35461,Beau Hossler,,T5,49.81178305223721,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
35296,Haotong Li,,T5,54.34919249025639,,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
36699,Patrick Rodgers,53.15736575345697,T3,53.06485181165011,53.29613666616727,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
52375,Doug Ghim,,T5,51.12463319440083,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
40026,Daniel Berger,46.43806583759688,T4,58.213709714111,28.774600022825705,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
28252,Seamus Power,,T5,49.22186752573502,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
58168,Davis Thompson,,T5,50.72996435071475,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
39971,Sungjae Im,48.67564624522116,T4,47.66032944050949,49.91658900653542,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
37338,Zecheng Dou,,T5,53.79603744826732,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
29725,Tony Finau,49.65706321241266,T5,52.36638943605948,45.593073876942434,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
52686,Rasmus Højgaard,,T5,56.70192480817794,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
39977,Max Homa,48.71304718990042,T4,51.5640562633165,44.43653357977631,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
57364,Michael Thorbjornsen,53.677005622006625,T3,51.0300454889488,57.64744582159336,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
61522,Michael Brennan,36.82585636785463,T4,50.59788668347123,36.16781089442972,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
34076,Joel Dahmen,,T5,48.51424369721753,,0.6,0.4,20to39,0.0,False,0.0,True,False,True,False,-8.0,0.0,-4.0,0.0,-12.0
54304,Karl Vilips,43.70888288299878,T4,50.13900467297943,34.0637001980278,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
27349,Alex Noren,55.35815446324355,T3,56.70057819921649,53.34451885928414,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
57259,Dan Brown,,T5,50.18772333024806,,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
63121,William Mouw,48.31683186964948,T4,48.13561830492789,48.58865221673186,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47993,Denny McCarthy,46.45431240982387,T4,48.95003371156393,42.71073045721377,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54783,Dylan Wu,,T5,48.85704945156224,,0.55,0.45,lt20,0.0,False,0.0,False,True,False,False,0.0,-6.0,0.0,0.0,-6.0
39997,Corey Conners,53.97839310754185,T3,52.84610113772572,65.67683106226605,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
49947,Taylor Moore,43.58957124646467,T4,47.33643505626769,37.96927553176013,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
49960,Sepp Straka,58.30914169253238,T3,59.50242665125903,56.51921425444242,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
37275,Sam Ryder,,T5,54.53192957311264,,0.55,0.45,lt20,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
39324,J.J. Spaun,52.60521436975367,T3,54.0517500681984,50.435410822086574,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51600,Jimmy Stanger,,T5,46.00519670572194,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51894,Vince Whaley,,T5,43.08484980343129,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
59141,Matt McCarty,43.694295455707234,T4,49.38449862782894,35.158990697524686,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
34021,Bud Cauley,47.379305505085306,T4,50.056592268402525,43.36337536010948,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
40115,Adam Svensson,,T5,46.99160662000039,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51766,Wyndham Clark,47.68451197226267,T4,53.43114259959977,39.06456603125702,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
63454,Johnny Keefer,37.30199369386699,T4,51.4779191960837,36.038105440541926,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
27214,Kevin Streelman,,T5,48.0577040376192,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
55573,John VanDerLaan,,T5,45.191486736651,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
35506,Mackenzie Hughes,,T5,45.87473299670651,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47917,Takumi Kanaya,,T5,41.16103962027295,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
33141,Keegan Bradley,46.85481478274822,T4,47.84009255760518,45.37689812046278,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
39975,Michael Kim,47.72074839159964,T4,49.19684493643236,45.50660357435057,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
35658,Kris Ventura,,T5,43.735247869840926,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,True,0.0,0.0,0.0,-5.0,-5.0
40250,Taylor Pendrith,43.70020108411597,T4,48.57767737292036,36.38398665090937,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
52689,Rasmus Neergaard-Petersen,,T5,49.98441705373629,,0.55,0.45,lt20,0.0,False,0.0,True,False,True,False,-8.0,0.0,-4.0,0.0,-12.0
49766,Hank Lebioda,,T5,45.60862713837668,,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
49855,Kristoffer Reitan,,T5,44.24990983119729,,0.6,0.4,20to39,0.0,False,0.0,True,False,False,True,-8.0,0.0,0.0,-5.0,-13.0
49771,J.T. Poston,45.334586909722326,T4,48.666368336607626,40.33691476939438,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
57123,Steven Fisk,40.79220399221511,T4,46.23865432824953,32.62252848816347,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
30926,Chris Kirk,,T5,48.6532330533172,,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
51696,Rico Hoey,,T5,46.37781118953341,,0.6,0.4,20to39,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
46414,Aaron Rai,,T5,44.68135523473764,,0.6,0.4,20to39,0.0,False,0.0,False,True,True,False,0.0,-6.0,-4.0,0.0,-10.0
27649,Brandt Snedeker,,T5,44.14057695127266,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
57900,Chandler Phillips,,T5,41.568751705185335,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51003,Marco Penge,41.375951430057725,T4,49.50552476042647,49.18159143450461,0.6,0.4,20to39,0.0,False,0.0,True,False,False,False,-8.0,0.0,0.0,0.0,-8.0
34371,Adrien Saddier,,T5,45.73012854455567,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54788,Chandler Blanchet,44.33876048691573,T4,40.4707754962614,49.06629769771547,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
35532,Tom Hoge,38.76507770834947,T4,45.194808691787024,29.12048123319315,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
29420,Billy Horschel,41.541391135407174,T4,47.72474976290919,32.26635319415414,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
32757,Patton Kizzire,,T5,42.542805916254885,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
55851,Pontus Nyholm,,T5,42.39055507781861,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51997,Andrew Novak,44.18475560553499,T4,48.10742932587237,38.30074502502893,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
48867,Matti Schmid,42.800512501070344,T4,42.4115451501884,43.38396352739325,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54607,Danny Walker,,T5,45.30119850786944,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
49120,Kensei Hirata,,T5,39.66613166757055,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
59006,Davis Chatfield,,T5,39.41673202618384,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
23108,Matt Kuchar,,T5,38.2176461845585,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
27644,Brian Harman,51.31839803172353,T3,45.83629191173871,59.54155721170076,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
34466,Peter Malnati,,T5,37.10819714507928,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
51349,Nico Echavarria,40.73848875403222,T4,48.54970923656636,29.02165803023102,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
57586,Jesper Svensson,,T5,41.496997001364456,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
45242,Kevin Yu,,T5,47.02261421949079,,0.6,0.4,20to39,0.0,False,0.0,False,True,False,False,0.0,-6.0,0.0,0.0,-6.0
64442,Gordon Sargent,,T5,36.07946087742306,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
36801,Mark Hubbard,,T5,38.368585582123785,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
31646,Emiliano Grillo,,T5,41.4074016530619,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
56781,Isaiah Salinda,,T5,41.972610830227325,,0.55,0.45,lt20,0.0,False,0.0,True,False,False,True,-8.0,0.0,0.0,-5.0,-13.0
51977,Max Greyserman,,T5,44.64549820222111,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
52666,Sami Valimaki,45.11568310956476,T4,46.51173066047541,43.02161178319879,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
29535,Brice Garnett,,T5,34.89951588431527,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
40006,Erik van Rooyen,,T5,38.68735914923023,,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
66743,Luke Clanton,,T5,34.09969583957897,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47995,Davis Riley,,T5,37.02948617183811,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
60019,Jackson Suber,,T5,41.592385784001415,,0.55,0.45,lt20,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
60067,Joe Highsmith,38.389696389076924,T4,40.303304898467694,35.51928362499077,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
32070,Rafael Campos,,T5,33.69136290165575,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
63343,Aldrich Potgieter,23.115056174126053,T5,44.255774739247705,38.90397832644357,0.6,0.4,20to39,0.0,False,0.0,True,True,False,True,-8.0,-6.0,0.0,-5.0,-19.0
63807,Neal Shipley,,T5,37.89639120405002,,0.55,0.45,lt20,0.0,False,0.0,True,False,False,True,-8.0,0.0,0.0,-5.0,-13.0
59866,Nick Dunlap,,T5,37.13550542179878,,0.55,0.45,lt20,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
54576,Patrick Fishburn,,T5,38.08660293027947,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54422,Christo Lamprecht,,T5,34.22521783827415,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47393,Jeffrey Kang,,T5,35.13806870756149,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
40162,Justin Lower,,T5,30.020738224719683,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
27064,Jhonattan Vegas,41.49777381482567,T4,40.41599970060217,43.12043498616092,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
46443,Brian Campbell,31.266959728377838,T5,30.30560035345951,32.70899879075533,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
25900,Lucas Glover,31.985979796659755,T5,34.295104406617575,29.16371638448908,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
54421,Garrick Higgo,28.27100502807827,T5,27.6758641238044,29.16371638448908,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
47347,Adam Schenk,35.13927314836605,T4,37.48964971977112,31.61370829125844,0.6,0.4,20to39,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
37076,Marcelo Rozo,,T5,35.38601881456192,,0.55,0.45,lt20,0.0,False,0.0,False,False,True,False,0.0,0.0,-4.0,0.0,-4.0
12716,Charley Hoffman,,T5,32.451148478172826,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
38991,Alejandro Tosti,,T5,29.478955651372782,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
45157,Cam Davis,,T5,23.31610143271354,,0.55,0.45,lt20,0.0,False,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0
