position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T9,"Gotterup, Chris",AN,-6,18,-4,0.23,295.8,0.64286,1.03,0.72222,26.8821,29.4411,1.46,1.28,0.66667,8,4,4.00,4.77,2.54
T15,"Clark, Wyndham",AN,-5,18,-2,0.38,292.4,0.64286,0.79,0.66667,24.4411,49.2211,1.29,-0.46,0.71429,7,3,2.00,1.54,1.17
T15,"Lee, Min Woo",AN,-5,18,-1,0.82,306.8,0.57143,0.43,0.77778,18.8821,88.7741,0.26,-0.51,0.71429,7,2,1.00,0.74,1.25
T15,"Novak, Andrew",AN,-5,18,-1,0.77,296.4,0.71429,-0.14,0.66667,31.2211,91.3341,-0.49,0.86,0.71429,7,3,1.00,1.49,0.63
T15,"Conners, Corey",AN,-5,18,-2,0.11,285.7,0.64286,0.94,0.77778,21.4411,55.2211,0.40,0.55,0.71429,8,3,2.00,1.60,1.05
T15,"McCarty, Matt",AN,-5,18,-2,-0.09,278.4,0.64286,0.62,0.66667,25.6621,49.8821,0.98,0.49,0.66667,7,4,2.00,1.60,0.53
T15,"Schauffele, Xander",AN,-5,18,-4,-0.37,282.6,0.71429,1.61,0.72222,22.4411,44.5512,1.83,0.93,0.77778,9,2,4.00,3.97,2.17
T15,"Meronk, Adrian",AN,-5,18,-4,0.06,280.9,0.64286,1.29,0.77778,23.8821,31.2211,1.24,1.41,0.75,9,3,4.00,4.76,1.35
T22,"Thorbjornsen, Michael",AN,-4,18,E,1.42,307.8,0.64286,-0.88,0.66667,31.9923,91.4451,-0.11,1.57,0.5,6,4,0.00,2.16,0.54
T22,"Ayora, Angel",AN,-4,18,E,0.61,284.3,0.5,0.12,0.66667,23.5512,46.8821,-1.19,0.46,0.5,5,5,0.00,0.39,0.73
T22,"Lindell, Oliver",AN,-4,18,E,0.89,296.4,0.64286,0.43,0.66667,24.1122,86.7741,-1.46,0.14,0.5,5,5,0.00,0.28,1.32
T22,"Nakajima, Keita",AN,-4,18,-1,0.04,279.8,0.64286,0.49,0.55556,28.6621,65.4451,0.55,-0.08,0.66667,7,3,1.00,0.96,0.53
T22,"Brennan, Michael",AN,-4,18,-1,1.18,295.4,0.71429,0.07,0.66667,25.1122,23.4411,-0.54,0.29,0.71429,7,3,1.00,0.82,1.25
T22,"Willett, Danny",AN,-4,18,-1,-0.44,278.9,0.57143,0.08,0.72222,27.8821,41.2211,-0.37,1.73,0.71429,7,3,1.00,2.19,-0.36
T22,"Aberg, Ludvig",AN,-4,18,-2,1.51,299.4,0.71429,0.52,0.72222,26.4411,37.1122,0.42,-0.45,0.66667,8,3,2.00,0.49,2.03
T22,"Li, Haotong",AN,-4,18,-2,-0.18,286.7,0.64286,0.88,0.72222,22.9923,49.8821,1.03,0.27,0.66667,7,4,2.00,2.18,0.70
T22,"Molinari, Francesco",AN,-4,18,-2,-0.26,274.8,0.64286,0.73,0.72222,25.4411,37.6621,0.99,0.54,0.71429,7,3,2.00,2.26,0.47
T22,"Smith, Jordan",AN,-4,18,-2,0.45,282.6,0.57143,0.51,0.72222,23.8821,44.5512,0.83,0.21,0.71429,7,3,2.00,1.55,0.96
T22,"Sullivan, Andy",AN,-4,18,-2,-0.08,278.4,0.64286,0.69,0.66667,24.6621,39.1122,1.20,0.19,0.5,7,4,2.00,2.08,0.61
T22,"Reed, Patrick",AN,-4,18,-2,0.62,291.8,0.5,0.40,0.66667,22.4411,29.8741,0.60,0.38,0.66667,7,4,2.00,1.40,1.02
T22,"Stevens, Sam",AN,-4,18,-2,0.41,284.9,0.64286,0.63,0.72222,24.1122,41.5512,0.52,0.44,0.5,7,3,2.00,1.59,1.04
T22,"Schmid, Matti",AN,-4,18,-2,0.30,280.3,0.64286,0.47,0.66667,24.8821,44.2211,0.80,0.43,0.66667,6,4,2.00,1.70,0.77
T22,"Gerard, Ryan",AN,-4,18,-2,0.29,286.4,0.64286,0.80,0.72222,24.6621,38.8821,1.13,-0.22,0.71429,7,3,2.00,1.71,1.09
T22,"Migliozzi, Guido",AN,-4,18,-2,-0.11,276.8,0.64286,0.65,0.66667,22.9923,48.5512,0.88,0.58,0.5,7,4,2.00,2.11,0.54
T22,"Schaper, Jayden",AN,-4,18,-2,0.74,291.2,0.57143,0.44,0.72222,25.4411,31.2211,0.60,0.22,0.5,7,3,2.00,1.26,1.18
T22,"Jarvis, Casey",AN,-4,18,-2,0.47,288.6,0.64286,0.51,0.66667,24.8821,29.4411,0.63,0.39,0.5,7,3,2.00,1.53,0.98
T22,"Hojgaard, Nicolai",AN,-4,18,-2,-0.55,313.4,0.28571,1.28,0.72222,21.4411,32.6621,1.58,-0.31,0.71429,8,2,2.00,0.42,0.73
T41,"Luiten, Joost",AN,-3,18,E,-0.42,276.4,0.57143,0.37,0.66667,23.4411,39.8821,-0.09,0.14,0.66667,5,5,0.00,0.42,-0.28
T41,"McKibbin, Tom",AN,-3,18,E,1.04,292.6,0.64286,-0.39,0.61111,26.8821,29.1122,-1.02,0.37,0.5,5,5,0.00,-0.04,0.65
T41,"Roy, Kevin",AN,-3,18,E,-0.27,279.8,0.64286,0.19,0.55556,24.1122,41.9923,-0.36,0.44,0.5,5,5,0.00,0.27,-0.08
T41,"Hill, Calum",AN,-3,18,E,0.18,280.4,0.5,0.12,0.55556,26.4411,44.8821,-0.38,0.08,0.5,5,5,0.00,0.02,0.30
T41,"Bauchou, Zach",AN,-3,18,E,0.91,286.8,0.57143,-0.22,0.61111,24.8821,28.9923,-0.28,-0.41,0.5,5,5,0.00,-0.91,0.69
T41,"Armitage, Marcus",AN,-3,18,-1,-0.14,278.4,0.57143,0.44,0.61111,22.4411,43.7741,0.48,0.22,0.66667,6,4,1.00,1.14,0.30
T41,"Riley, Davis",AN,-3,18,-1,0.37,281.4,0.64286,0.28,0.61111,24.6621,39.4411,0.28,0.07,0.5,6,4,1.00,0.63,0.65
T41,"Kim, Michael",AN,-3,18,-1,-0.08,271.8,0.57143,0.41,0.66667,23.1122,45.8821,0.36,0.31,0.5,6,4,1.00,1.08,0.33
T41,"Neergaard-Petersen, Rasmus",AN,-3,18,-1,0.23,284.6,0.5,0.22,0.61111,25.4411,38.2211,0.22,0.33,0.5,6,4,1.00,0.77,0.45
T41,"Hidalgo, Angel",AN,-3,18,-1,0.19,277.8,0.57143,0.52,0.61111,23.8821,46.1122,0.38,-0.09,0.5,6,4,1.00,0.81,0.71
T41,"Norris, Shaun",AN,-3,18,-1,-0.33,274.4,0.5,0.39,0.66667,22.6621,49.5512,0.52,0.42,0.5,6,4,1.00,1.33,0.06
T41,"McGreevy, Max",AN,-3,18,-2,0.28,282.1,0.57143,0.83,0.66667,23.4411,42.1122,1.18,-0.29,0.5,7,4,2.00,1.32,1.11
T41,"Forrest, Grant",AN,-3,18,-2,0.61,279.4,0.64286,0.72,0.61111,24.8821,36.7741,0.53,0.14,0.5,7,3,2.00,1.47,1.33
T41,"Perez, Victor",AN,-3,18,-2,-0.44,275.8,0.64286,0.62,0.66667,23.1122,48.8821,1.20,0.62,0.5,7,4,2.00,2.44,-0.44
T41,"Noren, Alex",AN,-3,18,-2,0.53,280.6,0.5,0.41,0.66667,24.4411,43.2211,0.64,0.42,0.5,6,3,2.00,1.47,0.94
T41,"Thomas, Justin",AN,-3,18,-2,0.77,291.4,0.64286,0.92,0.72222,24.1122,38.4411,0.42,-0.11,0.71429,8,3,2.00,1.03,1.69
T57,"Yellamaraju, Sudarshan",AN,-2,18,E,0.22,281.4,0.57143,-0.08,0.55556,26.4411,44.8821,-0.29,0.15,0.5,5,5,0.00,0.22,0.44
T57,"Keefer, Johnny",AN,-2,18,E,-0.16,278.4,0.57143,0.11,0.61111,24.6621,45.2211,-0.17,0.22,0.5,5,5,0.00,0.16,-0.05
T57,"Echavarria, Nico",AN,-2,18,E,0.31,283.4,0.5,-0.14,0.55556,23.8821,43.4411,-0.09,-0.08,0.5,5,5,0.00,-0.31,0.17
T57,"Lindberg, Mikael",AN,-2,18,-1,0.34,276.4,0.57143,0.18,0.55556,25.6621,41.8821,0.52,-0.04,0.5,6,4,1.00,0.66,0.52
T57,"Jamieson, Scott",AN,-2,18,-1,-0.28,272.4,0.5,0.43,0.61111,23.4411,48.5512,0.63,0.22,0.5,6,4,1.00,1.28,-0.05
T57,"Strydom, Ockie",AN,-2,18,-1,0.24,277.8,0.5,0.29,0.61111,24.1122,47.4411,0.09,0.38,0.5,6,4,1.00,0.76,0.53
T57,"Dellingshausen, Nicolai Von",AN,-2,18,-1,0.45,278.4,0.57143,0.11,0.55556,25.8821,43.4411,0.16,0.28,0.5,6,4,1.00,0.55,0.56
T64,"Canter, Laurie",AN,-1,18,E,-0.29,274.8,0.5,0.18,0.5,24.4411,49.8821,0.08,0.03,0.5,5,5,0.00,0.29,-0.11
T64,"Siem, Marcel",AN,-1,18,E,-0.51,271.4,0.5,0.22,0.55556,23.6621,52.4411,0.43,-0.14,0.5,5,5,0.00,-0.43,-0.29
T64,"Elvira, Nacho",AN,-1,18,E,0.14,276.4,0.57143,-0.11,0.5,24.8821,47.1122,-0.22,0.19,0.5,5,5,0.00,-0.14,0.33
T67,"Snedeker, Brandt",AN,E,18,+1,0.18,278.4,0.57143,-0.44,0.5,24.1122,51.4411,-0.61,-0.13,0.5,4,6,-1.00,-0.74,-0.26
T67,"Scott, Adam",AN,E,18,+1,-0.22,273.8,0.57143,-0.51,0.5,23.4411,53.8821,-0.45,0.18,0.5,4,6,-1.00,-0.78,-0.22
T67,"Rozner, Antoine",AN,E,18,+1,0.41,276.4,0.5,-0.62,0.5,24.6621,49.4411,-0.50,-0.29,0.5,4,6,-1.00,-1.41,0.12
T70,"Greyserman, Max",AN,+1,18,+2,-0.28,272.4,0.5,-0.88,0.44444,25.1122,54.8821,-0.65,-0.19,0.33333,3,7,-2.00,-1.72,-1.16
T70,"Kruyswijk, Jacques",AN,+1,18,+2,0.11,269.4,0.5,-0.71,0.44444,24.4411,56.1122,-1.07,-0.33,0.33333,3,7,-2.00,-2.11,-0.60
