time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,poor shot (under -0.5 sg) avoidance rate,"Dumont De Chassart, Adrien",62,0.984,174,0.897,250,0.94,117,0.983,106,0.934,115,0.974
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kim, Minkyu",46,0.935,144,0.896,178,0.882,91,0.912,75,0.933,62,0.871
l12_months,poor shot (under -0.5 sg) avoidance rate,"Montgomery, Taylor",31,0.903,67,0.896,100,0.93,45,0.956,53,0.962,50,0.98
l12_months,poor shot (under -0.5 sg) avoidance rate,"Willett, Danny",33,0.97,95,0.895,158,0.924,88,0.955,43,0.977,64,0.953
l12_months,poor shot (under -0.5 sg) avoidance rate,"Springer, Hayden",41,0.951,133,0.895,167,0.91,73,0.945,72,0.944,62,0.935
l12_months,poor shot (under -0.5 sg) avoidance rate,"Del Solar, Cristobal",null,null,47,0.894,65,0.908,null,null,42,0.905,31,0.903
l12_months,poor shot (under -0.5 sg) avoidance rate,"Griffin, Lanto",54,0.907,169,0.893,255,0.961,123,0.967,85,0.953,79,0.949
l12_months,poor shot (under -0.5 sg) avoidance rate,"Laird, Martin",25,0.92,75,0.893,84,0.881,36,1,34,1,28,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Puig, David",70,0.943,206,0.893,239,0.912,140,0.921,140,0.921,96,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Stanger, Jimmy",44,0.955,130,0.892,185,0.849,82,0.902,72,0.944,64,0.969
l12_months,poor shot (under -0.5 sg) avoidance rate,"Herbert, Lucas",58,0.914,181,0.89,230,0.97,131,0.969,134,0.873,79,0.911
l12_months,poor shot (under -0.5 sg) avoidance rate,"Surratt, Caleb",64,0.891,213,0.887,241,0.921,133,0.962,112,0.902,82,0.951
l12_months,poor shot (under -0.5 sg) avoidance rate,"Moore, Taylor",81,0.963,221,0.887,294,0.922,146,0.973,138,0.928,122,0.959
l12_months,poor shot (under -0.5 sg) avoidance rate,"Campbell, Brian",94,0.936,212,0.887,401,0.938,196,0.969,81,0.914,131,0.962
l12_months,poor shot (under -0.5 sg) avoidance rate,"Young, Carson",35,0.971,176,0.886,203,0.921,102,0.971,55,0.982,48,0.958
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lamprecht, Christo",64,0.891,112,0.884,152,0.882,82,0.902,89,0.91,81,0.963
l12_months,poor shot (under -0.5 sg) avoidance rate,"Albertson, Anders",null,null,42,0.881,57,0.965,null,null,29,0.897,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"NeSmith, Matt",null,null,41,0.878,50,0.94,null,null,20,0.95,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Neergaard-Petersen, Rasmus",51,0.922,147,0.878,274,0.945,122,0.959,74,0.932,79,0.987
l12_months,poor shot (under -0.5 sg) avoidance rate,"Smith, Cameron",58,0.931,217,0.876,266,0.925,128,0.953,106,0.925,119,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Campos, Rafael",39,0.923,196,0.872,206,0.937,119,0.899,82,0.951,99,0.98
l12_months,poor shot (under -0.5 sg) avoidance rate,"Paul, Jeremy",45,0.978,131,0.87,155,0.877,78,0.962,66,0.97,66,0.924
l12_months,poor shot (under -0.5 sg) avoidance rate,"Na, Kevin",16,0.875,46,0.87,null,null,null,null,12,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Shipley, Neal",52,0.942,145,0.869,232,0.94,99,0.939,69,0.928,46,0.913
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hoffman, Charley",29,0.828,83,0.867,133,0.94,68,0.971,45,0.933,50,0.94
l12_months,poor shot (under -0.5 sg) avoidance rate,"Capan III, Frankie",20,0.9,72,0.861,93,0.925,33,0.97,57,0.965,53,0.943
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hadley, Chesson",17,0.882,49,0.857,71,0.958,null,null,16,0.875,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kjettrup, Frederik",14,1,45,0.844,48,0.896,null,null,14,0.929,19,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Brehm, Ryan",29,0.966,50,0.84,67,0.925,34,1,30,0.933,28,0.964
l12_months,poor shot (under -0.5 sg) avoidance rate,"Tabuena, Miguel",23,0.913,139,0.827,197,0.868,89,0.966,68,0.941,80,0.963
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ayora, Angel",null,null,null,null,null,null,null,null,15,0.933,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Matthews, Justin",null,null,null,null,null,null,null,null,14,0.857,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Petronzio, Nathan",null,null,null,null,null,null,null,null,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Pulcini, Mateo",null,null,null,null,null,null,null,null,17,1,20,0.75
l12_months,poor shot (under -0.5 sg) avoidance rate,"Russell, Miles",14,0.857,null,null,null,null,null,null,22,0.909,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Repetto Taylor, Rocco",null,null,null,null,null,null,null,null,17,0.824,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bairstow, Sam",null,null,null,null,null,null,null,null,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Gonzalez, Emilio",12,0.917,null,null,54,0.907,null,null,17,0.941,28,0.929
l12_months,poor shot (under -0.5 sg) avoidance rate,"Watts, Tyler",null,null,null,null,null,null,null,null,11,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hastings, Justin",null,null,null,null,null,null,null,null,14,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Townsend, Hugo",null,null,null,null,null,null,null,null,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Meeks, Kye",null,null,null,null,null,null,null,null,12,0.833,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fang, Ethan",12,0.833,null,null,null,null,null,null,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Valdes, Brendan",null,null,null,null,null,null,null,null,12,0.833,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kaneko, Kota",14,0.929,null,null,58,0.897,29,0.966,14,1,24,0.917
l12_months,poor shot (under -0.5 sg) avoidance rate,"Couples, Fred",11,0.727,null,null,null,null,null,null,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Nicholas, James",null,null,null,null,null,null,null,null,13,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Manassero, Matteo",null,null,null,null,null,null,null,null,11,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Paratore, Renato",null,null,null,null,null,null,null,null,13,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Knous, Jim",13,0.692,null,null,null,null,null,null,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lee, S.T.",null,null,null,null,48,0.833,null,null,15,1,21,0.952
l12_months,poor shot (under -0.5 sg) avoidance rate,"Girrbach, Joel",11,1,null,null,null,null,36,0.972,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Sullivan, Andy",11,1,null,null,58,0.931,null,null,18,0.889,20,0.95
l12_months,poor shot (under -0.5 sg) avoidance rate,"Dantorp, Jens",11,1,null,null,null,null,null,null,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Campillo, Jorge",12,1,null,null,null,null,null,null,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lee, K.H.",16,0.938,null,null,null,null,null,null,11,1,20,0.95
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schneider, Marcel",null,null,null,null,null,null,31,1,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Garcia Rodriguez, Sebastian",null,null,null,null,null,null,null,null,13,0.923,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Frittelli, Dylan",20,1,null,null,null,null,null,null,12,0.75,20,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kisner, Kevin",null,null,null,null,55,0.964,29,0.897,15,0.933,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schaper, Jayden",14,1,null,null,null,null,null,null,14,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Burgoon, Bronson",null,null,null,null,null,null,null,null,24,0.958,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lemke, Niklas",null,null,null,null,null,null,null,null,14,0.929,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Wiesberger, Bernd",13,0.923,null,null,null,null,null,null,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Watney, Nick",null,null,null,null,null,null,null,null,11,0.909,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Norris, Shaun",null,null,null,null,null,null,null,null,null,null,19,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Vermeer, Ryan",null,null,null,null,null,null,null,null,13,0.923,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Walker, Jimmy",null,null,null,null,null,null,null,null,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Baddeley, Aaron",null,null,null,null,null,null,null,null,16,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Harrington, Padraig",null,null,null,null,56,0.911,32,1,27,0.963,39,0.974
l12_months,poor shot (under -0.5 sg) avoidance rate,"Cink, Stewart",null,null,null,null,null,null,null,null,11,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Donald, Luke",11,0.909,null,null,null,null,null,null,12,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Langasque, Romain",13,0.923,null,null,null,null,32,0.969,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Daffue, MJ",null,null,null,null,null,null,null,null,11,0.909,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Mun, Doyeob",16,1,null,null,null,null,null,null,23,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ham, Jeong Woo",null,null,null,null,null,null,null,null,15,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Chacarra, Eugenio",null,null,null,null,null,null,null,null,15,0.933,22,0.955
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hruby, Petr",null,null,null,null,null,null,null,null,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Feagles, Michael",null,null,null,null,null,null,null,null,11,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Anderson, Matthew",null,null,null,null,null,null,null,null,15,0.933,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ko, Jeong Weon",15,0.867,null,null,null,null,29,1,17,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Olesen, Jacob Skov",11,1,null,null,null,null,34,1,12,0.917,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Knowles, Philip",null,null,null,null,null,null,null,null,14,0.929,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Xiong, Norman",null,null,null,null,null,null,null,null,13,0.923,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Celli, Filippo",null,null,null,null,null,null,31,0.903,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Andersen, Mason",14,0.929,null,null,49,0.898,null,null,25,0.8,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Del Rey, Alejandro",13,1,null,null,48,0.917,null,null,15,0.933,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Von Dellingshausen, Nicolai",12,1,null,null,52,0.981,null,null,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hillier, Daniel",null,null,null,null,null,null,null,null,15,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Mazzoli, Stefano",null,null,null,null,null,null,null,null,11,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Coussaud, Ugo",14,0.929,null,null,52,0.942,30,1,25,0.96,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Helligkilde, Marcus",null,null,null,null,null,null,null,null,12,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lindberg, Mikael",null,null,null,null,null,null,null,null,13,0.846,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rottluff, Max",null,null,null,null,null,null,null,null,18,0.889,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Zalatoris, Will",null,null,null,null,52,0.923,null,null,15,0.933,20,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Du Plessis, Hennie",null,null,null,null,63,0.968,28,0.929,12,1,29,0.931
l12_months,poor shot (under -0.5 sg) avoidance rate,"John, Cameron",null,null,null,null,null,null,null,null,13,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schniederjans, Ollie",null,null,null,null,null,null,null,null,18,0.833,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Catlin, John",null,null,null,null,null,null,null,null,16,0.938,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Herrington, Jackson",null,null,null,null,null,null,null,null,16,0.938,null,null
